country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Ghana,Northern,NA,2814181,1,0,0,137377.072341288,0,0,137377.072341288
Ghana,Upper East,NA,1103304,1,0,0,56970.5829315586,0,0,56970.5829315586
Ghana,Upper West,NA,761182,1,0,0,46046.2267121719,0,0,46046.2267121719
Ghana,Brong Ahafo,NA,2551449,1,0,0,0,0,0,0
Ghana,Ashanti,NA,5362083,1,0,0,0,0,0,0
Ghana,Western,NA,2590494,1,0,0,0,0,0,0
Ghana,Central,NA,2513918,1,0,0,75417.54,0,0,75417.54
Ghana,Greater Accra,NA,4576406,1,0,0,137292.18,0,0,137292.18
Ghana,Volta,NA,2355343,1,0,0,0,0,0,0
Ghana,Eastern,NA,2885404,1,0,0,0,0,0,0
