country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Burkina Faso,CENTRE,KADIOGO,2950975,2,2301760.5,590195,59019.5,0,0,59019.5
Burkina Faso,PLATEAU CENTRAL,GANZOURGOU,449737,1,400265.93,49471.07,0,0,0,0
Burkina Faso,PLATEAU CENTRAL,OUBRITENGA,331833,2,248874.75,76321.59,6636.66,0,0,6636.66
Burkina Faso,PLATEAU CENTRAL,KOURWEOGO,188955,2,149274.45,34011.9,5668.65,0,0,5668.65
Burkina Faso,CENTRE-NORD,BAM,396493,2,305299.61,87228.46,3964.93,0,0,3964.93
Burkina Faso,CENTRE-NORD,NAMENTENGA,473800,2,374302,94760,4738,0,0,4738
Burkina Faso,CENTRE-NORD,SANMATENGA,857616,2,660364.32,180099.36,17152.32,0,0,17152.32
Burkina Faso,CENTRE-SUD,BAZEGA,317565,1,276281.55,38107.8,3175.65,0,0,3175.65
Burkina Faso,CENTRE-SUD,NAHOURI,226852,2,176944.56,47638.92,2268.52,0,0,2268.52
Burkina Faso,CENTRE-SUD,ZOUNDWEOGO,346452,1,308342.28,34645.2,3464.52,0,0,3464.52
Burkina Faso,SAHEL,OUDALAN,295692,2,198054.5016,76879.92,20757.5784,0,0,20757.5784
Burkina Faso,SAHEL,SENO,383905,2,295606.85,72941.95,15356.2,0,0,15356.2
Burkina Faso,SAHEL,SOUM,513727,2,369883.44,102745.4,41098.16,0,0,41098.16
Burkina Faso,SAHEL,YAGHA,237092,2,184931.76,45047.48,7112.76,0,0,7112.76
Burkina Faso,BOUCLE DE MOUHOUN,KOSSI,386551,1,347895.9,38655.1,0,0,0,0
Burkina Faso,BOUCLE DE MOUHOUN,MOUHOUN,422047,1,384062.77,33763.76,4220.47,0,0,4220.47
Burkina Faso,BOUCLE DE MOUHOUN,SOUROU,301435,1,265262.8,30143.5,6028.7,0,0,6028.7
Burkina Faso,BOUCLE DE MOUHOUN,BALE,303616,1,288435.2,15180.8,0,0,0,0
Burkina Faso,BOUCLE DE MOUHOUN,BANWA,380513,1,338656.57,38051.3,3805.13,0,0,3805.13
Burkina Faso,BOUCLE DE MOUHOUN,NAYALA,225938,1,203344.2,20334.42,2259.38,0,0,2259.38
Burkina Faso,EST,GNAGNA,593756,2,463129.68,118751.2,11875.12,0,0,11875.12
Burkina Faso,EST,GOURMA,454456,2,359020.24,90891.2,4544.56,0,0,4544.56
Burkina Faso,EST,TAPOA,520545,1,426846.9,93698.1,0,0,0,0
Burkina Faso,EST,KOMANDJOARI,125679,2,96772.83,26392.59,2513.58,0,0,2513.58
Burkina Faso,EST,KOMPIENGA,130249,2,101594.22,27352.29,1302.49,0,0,1302.49
Burkina Faso,CENTRE-EST,BOULGOU,785202,1,659569.68,125632.32,0,0,0,0
Burkina Faso,CENTRE-EST,KOURITENGA,478280,2,363492.8,110004.4,4782.8,0,0,4782.8
Burkina Faso,CENTRE-EST,KOULPELOGO,383805,1,349262.55,34542.45,0,0,0,0
Burkina Faso,NORD,PASSORE,445093,2,324917.89,93469.53,26705.58,0,0,26705.58
Burkina Faso,NORD,YATENGA,779220,2,607791.6,163636.2,7792.2,0,0,7792.2
Burkina Faso,NORD,LOROUM,204332,2,151205.68,49039.68,4086.64,0,0,4086.64
Burkina Faso,NORD,ZONDOMA,240225,2,180168.75,57654,2402.25,0,0,2402.25
Burkina Faso,SUD-OUEST,BOUGOURIBA,147504,1,135703.68,11800.32,0,0,0,0
Burkina Faso,SUD-OUEST,PONI,371363,1,326799.44,37136.3,7427.26,0,0,7427.26
Burkina Faso,SUD-OUEST,IOBA,264918,1,219881.94,39737.7,5298.36,0,0,5298.36
Burkina Faso,SUD-OUEST,NOUMBIEL,103137,1,86635.08,14439.18,2062.74,0,0,2062.74
Burkina Faso,CENTRE-OUEST,BOULKIEMDE,697301,2,529948.76,160379.23,6973.01,0,0,6973.01
Burkina Faso,CENTRE-OUEST,SANGUIE,408433,2,322662.07,81686.6,4084.33,0,0,4084.33
Burkina Faso,CENTRE-OUEST,SISSILI,306074,1,290770.3,15303.7,0,0,0,0
Burkina Faso,CENTRE-OUEST,ZIRO,269179,1,253028.26,16150.74,0,0,0,0
Burkina Faso,HAUTS-BASSINS,HOUET,1438876,1,1323765.92,115110.08,0,0,0,0
Burkina Faso,HAUTS-BASSINS,KENEDOUGOU,432859,1,411216.05,21642.95,0,0,0,0
Burkina Faso,HAUTS-BASSINS,TUY,344030,1,316507.6,27522.4,0,0,0,0
Burkina Faso,CASCADES,COMOE,666071,1,592803.19,66607.1,6660.71,0,0,6660.71
Burkina Faso,CASCADES,LERABA,180805,1,168148.65,10848.3,1808.05,0,0,1808.05
